YEAR;MONTH;DAY;HOUR;MINUTES;SECONDS;LONGITUDE;LATITUDE;DEPTH;MAG_TYPE;MAG;EVENT_NAME
2017; 8;16;19;21;54.00;-176.1376; -29.6714; 10.0;mb   ;5.3;KERMADEC ISLANDS REGION
2017; 8;16;15;53;28.00;  24.7081;  36.6036;101.5;Mww  ;4.8;SOUTHERN GREECE
2017; 8;16;15;49;31.00; -67.0338; -24.2599;152.1;mb   ;4.6;CHILE-ARGENTINA BORDER REGION
2017; 8;16;15;35;26.00;-179.5794; -22.1864;593.3;mb   ;4.5;SOUTH OF FIJI ISLANDS
2017; 8;16;15;16;34.00;  27.9490;  45.5227; 12.8;mb   ;4.3;ROMANIA
2017; 8;16;13; 3;44.00; -66.1845; -22.6600;260.2;Mwr  ;4.6;JUJUY PROVINCE, ARGENTINA
2017; 8;16;12;51;25.00; 127.9238;  28.6478;196.5;Mww  ;5.7;NORTHWEST OF RYUKYU ISLANDS
2017; 8;16;11;54; 4.00; -67.2827; -21.9752;207.6;mb   ;4.4;CHILE-BOLIVIA BORDER REGION
2017; 8;16; 7;23;47.00; 138.8576;  11.4112; 45.2;mb   ;4.9;W. CAROLINE ISLANDS, MICRONESIA
2017; 8;16; 4; 9; 4.00;  99.8696;  -2.3245; 30.4;mb   ;5.4;SOUTHERN SUMATRA, INDONESIA
2017; 8;16; 2;46;25.00;-178.5361; -17.8913;563.8;mb   ;4.3;FIJI ISLANDS REGION
2017; 8;16; 2;42;49.00; 129.1687;  -7.1269;166.4;mb   ;4.8;BANDA SEA
2017; 8;16; 2;36;38.00; -27.8307;  45.7549; 10.0;mb   ;4.5;NORTHERN MID-ATLANTIC RIDGE
2017; 8;16; 2;27;31.00; -27.6956;  45.5644; 10.0;Mww  ;5.2;NORTHERN MID-ATLANTIC RIDGE
2017; 8;16; 2;14;15.00;-176.6409; -22.1370;169.8;mb   ;4.2;SOUTH OF FIJI ISLANDS
2017; 8;15;23;35;11.00; 128.2192;   1.8633;117.6;mb   ;4.1;HALMAHERA, INDONESIA
2017; 8;15;22;49;42.00;  74.0272;  38.2140; 10.0;mb   ;4.7;TAJIKISTAN-XINJIANG BORDER REG.
2017; 8;15;22;48;22.00; -69.8243; -24.8253; 84.5;mb   ;4.0;NORTHERN CHILE
2017; 8;15;20;29;18.00; 130.1547;  26.9158; 34.1;mb   ;4.9;SOUTHEAST OF RYUKYU ISLANDS
2017; 8;15;19; 3;21.00; -72.1730; -30.0188; 10.1;Mww  ;5.1;OFF COAST OF CENTRAL CHILE
2017; 8;15;16;53;45.00; 126.4546;   0.8724; 46.4;mb   ;4.4;NORTHERN MOLUCCA SEA
2017; 8;15;16;34;33.00; 127.4109;  -6.5265;415.2;mb   ;4.2;BANDA SEA
2017; 8;15;16;27;18.00;-177.6582; -19.9097;505.1;mb   ;4.2;FIJI ISLANDS REGION
2017; 8;15;16; 8; 9.00; 128.1742;   3.0064;149.5;mb   ;4.4;NORTH OF HALMAHERA, INDONESIA
2017; 8;15;15;25;44.00;  78.9876; -36.4139; 10.0;mb   ;4.6;MID-INDIAN RIDGE
2017; 8;15;14;50;43.00;   5.8006;  35.6506; 10.0;mb   ;4.7;NORTHERN ALGERIA
2017; 8;15; 8; 6;24.00; 100.0065;   1.0507;211.7;mb   ;4.3;NORTHERN SUMATRA, INDONESIA
2017; 8;15; 7;40; 7.00; -99.9472; -36.2646; 10.0;mb   ;4.6;SOUTHEAST OF EASTER ISLAND
2017; 8;15; 7;35;30.00; -34.0008;  36.1537; 10.0;mb   ;4.6;AZORES ISLANDS REGION
2017; 8;15; 6; 1;44.00;-173.0729; -14.8042; 10.0;mb   ;5.2;SAMOA ISLANDS REGION
2017; 8;15; 5; 7;36.00;-176.1948; -29.5360; 35.0;mb   ;5.0;KERMADEC ISLANDS REGION
2017; 8;15; 2;24;52.00; -81.9675; -43.8733; 10.0;mb   ;5.0;WEST CHILE RISE
2017; 8;15; 1;42;33.00;-151.8134;  55.3175;  9.1;Ml   ;4.2;SOUTH OF ALASKA
2017; 8;14;23;49;29.00; 140.2332;  -3.8627; 36.5;mb   ;5.5;IRIAN JAYA, INDONESIA
2017; 8;14;22;11;48.00; -64.9815;  19.3565;108.0;mb   ;4.6;VIRGIN ISLANDS
2017; 8;14;17;41;45.00;-176.1601; -29.5277; 10.0;mb   ;4.8;KERMADEC ISLANDS REGION
2017; 8;14;17; 9;16.00; -76.8548;   9.3538; 50.4;mb   ;4.4;NEAR NORTH COAST OF COLOMBIA
2017; 8;14;17; 4;28.00; -33.9514;  36.1470; 10.0;mb   ;4.8;AZORES ISLANDS REGION
2017; 8;14;15;37;58.00;-173.6791; -20.6521; 10.0;mb   ;4.9;TONGA ISLANDS
2017; 8;14;15;29;38.00; 130.5406;  -6.2169;127.1;mb   ;4.7;BANDA SEA
2017; 8;14;15; 2;41.00; -68.4584; -21.6574;126.6;mb   ;4.2;CHILE-BOLIVIA BORDER REGION
2017; 8;14;12;48; 4.00;-173.1632; -19.7124; 10.0;mb   ;4.4;TONGA ISLANDS
2017; 8;14;11;42;11.00;-175.5677; -29.7836; 42.6;mb   ;4.5;KERMADEC ISLANDS REGION
2017; 8;14;11;26; 5.00;  83.8303;  41.4095; 30.2;mb   ;4.4;SOUTHERN XINJIANG, CHINA
2017; 8;14;11;23;35.00; 163.2492;  55.4608; 42.2;mb   ;4.3;OFF EAST COAST OF KAMCHATKA
2017; 8;14;11;14;40.00;  56.1748;  30.3730; 18.6;mb   ;4.1;NORTHERN AND CENTRAL IRAN
2017; 8;14; 9;11;34.00; 140.0929;  35.8071;109.7;mb   ;4.8;NEAR EAST COAST OF HONSHU, JAPAN
2017; 8;14; 8;13;35.00; -75.2610; -10.8287; 35.5;mb   ;4.6;CENTRAL PERU
2017; 8;14; 7;33;14.00;-176.2637; -29.2829; 10.0;mb   ;4.9;KERMADEC ISLANDS REGION
2017; 8;14; 6;58;34.00; -71.6757; -31.4784; 35.0;Mwr  ;4.2;NEAR COAST OF CENTRAL CHILE
2017; 8;14; 6;25;18.00; -75.3520; -10.7436; 35.6;mb   ;4.7;CENTRAL PERU
2017; 8;14; 5;35; 9.00;-129.8122; -55.0301; 10.0;mb   ;5.5;PACIFIC-ANTARCTIC RIDGE
2017; 8;14; 4;28;59.00;-177.7501; -18.8696;482.3;mb   ;4.1;FIJI ISLANDS REGION
2017; 8;14; 4;11;37.00; 161.4390; -10.4762; 40.8;mb   ;4.6;SOLOMON ISLANDS
2017; 8;14; 3;14;40.00; 179.6193; -25.6294;528.1;mb   ;4.2;SOUTH OF FIJI ISLANDS
2017; 8;14; 3; 6; 0.00; 143.5210;  39.5702; 10.0;mb   ;4.9;OFF EAST COAST OF HONSHU, JAPAN
2017; 8;14; 2;43;50.00;  27.6976;  37.1046; 23.0;mb   ;4.7;TURKEY
2017; 8;14; 0;54;49.00; -27.9416;  48.8595; 10.0;mb   ;4.6;NORTHERN MID-ATLANTIC RIDGE
2017; 8;14; 0;43;51.00; -27.9565;  48.6683; 10.0;mb   ;4.6;NORTHERN MID-ATLANTIC RIDGE
2017; 8;14; 0;29; 4.00; -27.8871;  48.7175; 10.0;mb   ;5.1;NORTHERN MID-ATLANTIC RIDGE
2017; 8;14; 0;24;46.00; -27.8757;  48.6922; 10.0;mb   ;4.9;NORTHERN MID-ATLANTIC RIDGE
2017; 8;14; 0;19;20.00; -27.8083;  48.8010; 10.0;mb   ;5.0;NORTHERN MID-ATLANTIC RIDGE
2017; 8;13;23;24;30.00;-176.7674;  51.9218; 78.3;Ml   ;4.2;ANDREANOF ISLANDS, ALEUTIAN IS.
2017; 8;13;23;12;18.00; -73.5851; -34.7628; 16.0;mb   ;4.1;OFF COAST OF CENTRAL CHILE
2017; 8;13;16;57;40.00; -66.8583; -23.1647;219.9;mb   ;4.4;JUJUY PROVINCE, ARGENTINA
2017; 8;13;16;51;23.00; -74.5750; -10.7134; 25.3;Mww  ;5.8;CENTRAL PERU
2017; 8;13;16;37;25.00; 169.3240; -18.9014;232.6;mb   ;4.6;VANUATU ISLANDS
2017; 8;13;16;35;23.00;  27.7114;  37.0369; 10.0;mb   ;4.3;TURKEY
2017; 8;13;16;31;23.00;  27.8054;  37.0261; 10.0;mb   ;4.0;TURKEY
2017; 8;13;15;21;55.00; -71.9832;   7.4513; 47.7;mb   ;4.5;VENEZUELA
2017; 8;13;14;24;31.00;  27.5820;  37.0912; 10.0;mb   ;4.4;TURKEY
2017; 8;13;13;58;59.00; 120.1490;  14.7200; 51.3;mb   ;4.7;LUZON, PHILIPPINES
2017; 8;13;13;37;43.00;  27.5822;  37.0155; 10.0;mb   ;4.3;TURKEY
2017; 8;13;13;32;35.00; -66.8396; -22.5114;195.2;Mwr  ;4.3;JUJUY PROVINCE, ARGENTINA
2017; 8;13;13;13;34.00; -88.7942;  12.1582; 10.0;mb   ;4.3;OFF COAST OF CENTRAL AMERICA
2017; 8;13;12;28;15.00;  27.7250;  37.0852;  9.4;mb   ;4.4;TURKEY
2017; 8;13;12;18;13.00; 169.5790; -19.0231;264.2;mb   ;5.1;VANUATU ISLANDS
2017; 8;13;12; 4;25.00; 106.4346;  -6.5628;183.2;mb   ;4.3;JAVA, INDONESIA
2017; 8;13;11;44;11.00;-174.6333; -18.8239;113.2;mb   ;4.4;TONGA ISLANDS
2017; 8;13;11;16;52.00;  27.7004;  37.0514;  5.3;Mwr  ;4.9;TURKEY
2017; 8;13; 9;34;47.00;  56.2786;  27.3403; 33.3;mb   ;4.5;SOUTHERN IRAN
2017; 8;13; 8;36; 6.00;  66.4735;  28.1706; 26.7;mb   ;4.1;PAKISTAN
2017; 8;13; 6;19;27.00; -12.6090;  -5.5908; 10.0;mb   ;5.1;ASCENSION ISLAND REGION
2017; 8;13; 5;31;46.00; 115.9310;  -7.5812;303.5;mb   ;4.8;BALI SEA
2017; 8;13; 3;47;50.00; 160.8483; -10.0711; 34.3;mb   ;5.0;SOLOMON ISLANDS
2017; 8;13; 3; 8;11.00; 101.6003;  -3.7937; 35.9;Mww  ;6.4;SOUTHERN SUMATRA, INDONESIA
2017; 8;13; 1;57;54.00; 161.4791; -10.2305; 74.1;mb   ;4.5;SOLOMON ISLANDS
2017; 8;13; 1;12;28.00; 153.5873;  -5.7907; 10.0;mb   ;4.9;NEW IRELAND REGION, P.N.G.
2017; 8;13; 0; 8;35.00; 121.2791;  22.0031; 59.6;mb   ;4.5;TAIWAN REGION
2017; 8;12;22;34;58.00; -68.4691; -21.0623;136.4;mb   ;4.0;CHILE-BOLIVIA BORDER REGION
2017; 8;12;21;48;11.00; 179.1076;  52.0151;168.1;mb   ;4.0;RAT ISLANDS, ALEUTIAN ISLANDS
2017; 8;12;21;31;18.00; -72.2204; -30.3065;  7.7;Mwr  ;4.3;OFF COAST OF CENTRAL CHILE
2017; 8;12;20;30;57.00; 153.5143;  -5.8101;  9.9;mb   ;5.0;NEW IRELAND REGION, P.N.G.
2017; 8;12;20; 8;39.00; -72.0686; -34.2757; 24.5;mb   ;4.1;NEAR COAST OF CENTRAL CHILE
2017; 8;12;19;37;47.00; -71.0229; -20.0759; 14.7;Mwr  ;4.7;OFF COAST OF NORTHERN CHILE
2017; 8;12;19;29; 8.00; -68.6651; -21.5172;116.8;mb   ;4.4;CHILE-BOLIVIA BORDER REGION
2017; 8;12;18;23;43.00; 131.1456;  30.0162; 20.8;Mww  ;5.3;KYUSHU, JAPAN
2017; 8;12;18; 9;36.00; 152.9163;  -4.2377; 39.1;Mww  ;5.2;NEW BRITAIN REGION, P.N.G.
2017; 8;12;17;51;21.00; 120.6750;  13.9606;187.4;mb   ;4.8;MINDORO, PHILIPPINES
2017; 8;12;17;10; 1.00;  94.8520;  30.3431; 28.3;mb   ;5.0;XIZANG
2017; 8;12;16; 4;34.00; 139.4730;  27.9938;503.2;mb   ;4.3;BONIN ISLANDS, JAPAN REGION
2017; 8;12;15;59;28.00; -71.0418; -20.0299; 10.0;Mww  ;5.2;OFF COAST OF NORTHERN CHILE
2017; 8;12;14;41;21.00;-151.8612;  55.4012; 10.0;mb   ;4.7;SOUTH OF ALASKA
2017; 8;12;13;53;33.00;-176.0930; -29.6674; 10.0;mb   ;5.1;KERMADEC ISLANDS REGION
2017; 8;12;12;54;13.00; -72.1616; -30.2422;  9.0;Mww  ;5.8;OFF COAST OF CENTRAL CHILE
2017; 8;12;12;46;18.00; 153.5120;  -2.7656; 42.7;mb   ;4.7;NEW IRELAND REGION, P.N.G.
2017; 8;12;12;37; 2.00; 145.2310;  12.3705; 35.0;mb   ;4.5;SOUTH OF MARIANA ISLANDS
2017; 8;12;12; 7;20.00; 123.1813;   4.9809;583.8;mb   ;4.2;CELEBES SEA
2017; 8;12;10;14;33.00; -29.9817; -55.5226; 10.0;mb   ;5.3;SOUTH SANDWICH ISLANDS REGION
2017; 8;12; 9;39;42.00; -71.6405; -30.4232; 34.1;mb   ;4.2;NEAR COAST OF CENTRAL CHILE
2017; 8;12; 8;59;58.00; -67.3873; -24.1373;199.7;mb   ;4.3;CHILE-ARGENTINA BORDER REGION
2017; 8;12; 8;54;26.00; 129.5815;  -2.8817; 41.3;mb   ;4.6;SERAM, INDONESIA
2017; 8;12; 8;34;53.00;-178.2594; -20.7021;577.9;mb   ;4.4;FIJI ISLANDS REGION
2017; 8;12; 7;22;36.00; 130.9922;  -6.2050; 75.8;mb   ;5.0;BANDA SEA
2017; 8;12; 6;43;38.00;-179.8902; -35.2551; 68.1;mb   ;4.1;EAST OF NORTH ISLAND, N.Z.
2017; 8;12; 6;30;45.00; -76.3176; -13.7139; 43.5;mb   ;4.3;NEAR COAST OF PERU
2017; 8;12; 6; 7;34.00;-103.9460;   8.2681; 10.0;mb   ;4.2;NORTHERN EAST PACIFIC RISE
2017; 8;12; 5;53; 9.00;  71.2096;  36.7289;181.2;mb   ;4.0;AFGHANISTAN-TAJIKISTAN BORD REG.
2017; 8;12; 5;31;56.00;-103.9571;   8.2725; 10.0;mb   ;4.4;NORTHERN EAST PACIFIC RISE
2017; 8;12; 3; 0;10.00;-118.9173;  38.0602;  9.2;ml   ;4.3;CALIFORNIA-NEVADA BORDER REGION
2017; 8;12; 2;45;50.00; -75.5346;  -8.9036;121.5;mb   ;4.7;CENTRAL PERU
2017; 8;12; 2;37;47.00;  25.7305; -23.5687; 10.0;mb   ;4.8;BOTSWANA
2017; 8;12; 1;17;38.00; -68.7703; -22.5810;100.1;mb   ;4.5;NORTHERN CHILE
2017; 8;11;23;57;10.00; -67.3529; -28.0565;114.1;Mww  ;5.0;LA RIOJA PROVINCE, ARGENTINA
2017; 8;11;21;45; 9.00; -73.4742; -16.2978; 41.0;Mww  ;5.6;NEAR COAST OF PERU
2017; 8;11;20;17;56.00; -80.8597;  -5.3072; 46.0;mb   ;4.7;NEAR COAST OF NORTHERN PERU
2017; 8;11;20;16;13.00; 128.9956;  29.7662;209.1;mb   ;4.6;NORTHWEST OF RYUKYU ISLANDS
2017; 8;11;15;36;14.00; 131.1113;  -6.5533; 61.8;mb   ;5.1;TANIMBAR ISLANDS REG., INDONESIA
2017; 8;11;14;39;16.00;-169.2569;  52.5941; 45.7;mb   ;4.1;FOX ISLANDS, ALEUTIAN ISLANDS
2017; 8;11;13; 3;57.00; -68.2466;  17.9601; 58.0;mb   ;4.2;MONA PASSAGE
2017; 8;11;11;30;57.00; -67.6730; -23.0375;140.1;mb   ;4.3;CHILE-ARGENTINA BORDER REGION
2017; 8;11; 8;53;15.00; -74.0820; -35.2517; 20.8;mb   ;4.2;OFF COAST OF CENTRAL CHILE
2017; 8;11; 7;20;44.00;-177.6120; -20.3024;498.7;mb   ;4.4;FIJI ISLANDS REGION
2017; 8;11; 6;18;17.00;-152.4770;  60.0665; 95.5;ml   ;4.9;SOUTHERN ALASKA
2017; 8;11; 6; 5; 2.00; -67.0026; -23.9835;213.3;mb   ;4.1;CHILE-ARGENTINA BORDER REGION
2017; 8;11; 5;28;25.00; 120.6785;  13.9987;172.0;Mww  ;6.2;MINDORO, PHILIPPINES
2017; 8;11; 4;31;13.00; -66.8394; -24.1852;170.8;Mww  ;4.7;SALTA PROVINCE, ARGENTINA
2017; 8;11; 3;34;53.00;  92.8043;  13.6390; 25.2;mb   ;4.5;ANDAMAN ISLANDS, INDIA REGION
2017; 8;11; 2;38;35.00;  15.7812;  39.3484;226.1;mb   ;4.5;SOUTHERN ITALY
2017; 8;11; 2; 4;46.00; 143.0447;  21.6022;293.0;mb   ;4.2;MARIANA ISLANDS REGION
2017; 8;11; 1;58;53.00; 121.4752;  23.2088; 18.1;mb   ;4.5;TAIWAN
2017; 8;10;22;58;44.00;  70.1695;  36.5105;216.9;mb   ;4.0;HINDU KUSH REGION, AFGHANISTAN
2017; 8;10;22;28; 9.00;-163.5158;  53.6504; 37.6;mb   ;4.7;UNIMAK ISLAND REGION, ALASKA
2017; 8;10;21;33;21.00;-178.9782; -25.8724;373.7;mb   ;4.4;SOUTH OF FIJI ISLANDS
2017; 8;10;18;59;34.00;-126.0402;  41.9555; 23.4;Mw   ;4.6;OFF COAST OF NORTHERN CALIFORNIA
2017; 8;10;15;54;47.00;  71.4354;  37.1763;108.7;mb   ;4.2;AFGHANISTAN-TAJIKISTAN BORD REG.
2017; 8;10;15;37;20.00; 124.1170;   1.2570;264.8;mb   ;4.6;MINAHASSA PENINSULA, SULAWESI
2017; 8;10;13;50;14.00;  53.3173;  27.7561; 10.0;mb   ;4.1;SOUTHERN IRAN
2017; 8;10;13;48;29.00; 121.1205;  19.6734; 10.0;mb   ;4.1;PHILIPPINE ISLANDS REGION
2017; 8;10;13;43;52.00;  70.7045;  38.6728; 10.0;mb   ;4.3;AFGHANISTAN-TAJIKISTAN BORD REG.
2017; 8;10;13; 4;26.00; 143.3725;  11.9129; 35.0;mb   ;4.5;SOUTH OF MARIANA ISLANDS
2017; 8;10; 9;53;11.00; -92.3145;  14.7189; 78.2;mb   ;4.3;NEAR COAST OF CHIAPAS, MEXICO
2017; 8;10; 9;51;51.00; -13.5965; -24.9948; 10.0;mb   ;5.3;SOUTHERN MID-ATLANTIC RIDGE
2017; 8;10; 8;52;12.00;-178.4994; -20.4429;567.2;mb   ;4.2;FIJI ISLANDS REGION
2017; 8;10; 7; 7;52.00; 157.3699;  50.5453; 80.5;mb   ;5.1;KURIL ISLANDS
2017; 8;10; 6;46; 0.00; -29.3268;  41.4150; 10.0;mb   ;4.6;AZORES ISLANDS REGION
2017; 8;10; 5;57;18.00; 103.9673;  -8.1657; 10.0;mb   ;5.2;SOUTHWEST OF SUMATRA, INDONESIA
2017; 8;10; 5;29;46.00;  69.2985;  35.4683;104.8;mb   ;4.4;HINDU KUSH REGION, AFGHANISTAN
2017; 8;10; 3;44;10.00;-134.1859;  54.5532; 15.0;ml   ;4.4;QUEEN CHARLOTTE ISLANDS REGION
2017; 8;10; 0;43;19.00; 124.0866;   9.4980;524.6;mb   ;5.0;MINDANAO, PHILIPPINES
2017; 8;10; 0;36;30.00; 140.1416;  35.7086; 61.6;Mww  ;5.1;NEAR EAST COAST OF HONSHU, JAPAN
2017; 8;10; 0;27;26.00;-178.8082; -17.7329;557.1;mb   ;4.2;FIJI ISLANDS REGION
2017; 8;10; 0;15;35.00;-177.2824; -19.9436;386.0;mb   ;4.2;FIJI ISLANDS REGION
2017; 8;10; 0; 7;20.00; 130.0129;  28.3693; 10.0;mb   ;4.3;RYUKYU ISLANDS, JAPAN
2017; 8; 9;22;56;19.00;  27.6401;  36.9338;  9.8;mb   ;4.1;DODECANESE ISLANDS, GREECE
2017; 8; 9;22; 3;17.00; -74.0341;  -3.7161; 10.0;mb   ;4.2;NORTHERN PERU
2017; 8; 9;21;30;16.00; 121.8589;  -7.5498;  8.6;mb   ;5.0;FLORES SEA
2017; 8; 9;21; 5;57.00; 103.8816;  33.3453; 10.0;mb   ;4.6;GANSU, CHINA
2017; 8; 9;19;24;15.00;-178.0427; -19.8167;583.9;mb   ;4.7;FIJI ISLANDS REGION
2017; 8; 9;18;25;45.00;-178.7340; -17.7466;534.6;mb   ;4.4;FIJI ISLANDS REGION
2017; 8; 9;16;50;31.00; 113.1818; -10.0844; 34.2;mb   ;4.2;SOUTH OF JAVA, INDONESIA
2017; 8; 9;16; 5;35.00; 121.5155;  23.4812; 25.4;mb   ;4.4;TAIWAN
2017; 8; 9;15;47;51.00;  82.7029;  44.3838; 10.0;mb   ;4.4;NORTHERN XINJIANG, CHINA
2017; 8; 9;15;24; 4.00;-177.9819; -30.7124; 35.0;mb   ;4.4;KERMADEC ISLANDS, NEW ZEALAND
2017; 8; 9;14;38;43.00; 166.4636;  55.5056; 10.0;mb   ;4.7;KOMANDORSKIYE OSTROVA REGION
2017; 8; 9;14;24;42.00; 167.8287; -16.2376;197.9;mb   ;4.8;VANUATU ISLANDS
2017; 8; 9;13;49;28.00;-169.0234;  52.4500; 24.0;Ml   ;4.6;FOX ISLANDS, ALEUTIAN ISLANDS
2017; 8; 9;11;46;17.00; 119.3372;  -7.5382;273.2;mb   ;4.1;FLORES SEA
2017; 8; 9;10;50;11.00; 169.7424; -19.4594; 35.4;mb   ;4.6;VANUATU ISLANDS
2017; 8; 9;10;36;39.00; -67.4172; -24.3213;195.5;mb   ;4.2;CHILE-ARGENTINA BORDER REGION
2017; 8; 9; 9; 5;13.00; -92.6309;  14.5085; 38.1;mb   ;4.1;NEAR COAST OF CHIAPAS, MEXICO
2017; 8; 9; 7;47; 2.00; 126.2892;   0.6384; 43.4;mb   ;4.7;NORTHERN MOLUCCA SEA
2017; 8; 9; 6;57;55.00;-173.2339; -20.0159; 10.0;mb   ;5.0;TONGA ISLANDS
2017; 8; 9; 5;48;29.00;-169.2016;  52.5437; 41.5;mb   ;5.3;FOX ISLANDS, ALEUTIAN ISLANDS
2017; 8; 9; 5;40;42.00;-169.1886;  52.5671; 47.1;mb   ;5.3;FOX ISLANDS, ALEUTIAN ISLANDS
2017; 8; 9; 5;22;42.00;  82.8448;  44.3329; 20.1;mb   ;4.7;NORTHERN XINJIANG, CHINA
2017; 8; 9; 2;17; 3.00; 103.8070;  33.2437; 10.0;mb   ;4.8;GANSU, CHINA
2017; 8; 9; 1;58;46.00;  44.2475;  38.5537; 10.0;mb   ;4.0;TURKEY-IRAN BORDER REGION
2017; 8; 9; 1;46;36.00; -71.9420; -35.1132; 45.6;Mwr  ;4.5;CENTRAL CHILE
2017; 8; 9; 1;32;51.00; 103.6565;  33.4902; 10.0;mb   ;4.4;GANSU, CHINA
2017; 8; 9; 1;22;18.00; 104.3761;  33.2853; 10.0;mb   ;4.2;GANSU, CHINA
2017; 8; 9; 0;40;20.00;  82.8930;  44.2188; 10.0;mb   ;4.4;NORTHERN XINJIANG, CHINA
2017; 8; 9; 0;29; 5.00; 103.7895;  33.2638; 10.0;mb   ;4.8;GANSU, CHINA
2017; 8; 9; 0;22;37.00;  82.8213;  44.3734; 10.0;mb   ;4.5;NORTHERN XINJIANG, CHINA
2017; 8; 9; 0;10;13.00; 103.9112;  33.1516; 10.0;mb   ;4.4;GANSU, CHINA
2017; 8; 8;23;44;31.00;  82.7899;  44.3590; 10.0;mb   ;5.3;NORTHERN XINJIANG, CHINA
2017; 8; 8;23;39;18.00;  82.7420;  44.3249; 10.0;mb   ;5.2;NORTHERN XINJIANG, CHINA
2017; 8; 8;23;27;53.00;  82.8268;  44.3014; 20.0;Mww  ;6.3;NORTHERN XINJIANG, CHINA
2017; 8; 8;23;23;36.00; -61.4135;  15.0006;173.9;mb   ;4.2;LEEWARD ISLANDS
2017; 8; 8;22;49;33.00; 103.8350;  33.2393; 10.0;mb   ;4.2;GANSU, CHINA
2017; 8; 8;22;26;13.00; 152.3622;  -3.2550;387.7;mb   ;4.4;NEW IRELAND REGION, P.N.G.
2017; 8; 8;21;46;50.00; 172.5364;  52.6769; 39.4;mb   ;5.1;NEAR ISLANDS, ALEUTIAN ISLANDS
2017; 8; 8;21;37;18.00; 103.9507;  33.4574; 10.0;mb   ;4.1;GANSU, CHINA
2017; 8; 8;21;16; 5.00; 103.4146;  33.3986; 10.0;mb   ;4.0;GANSU, CHINA
2017; 8; 8;20;43;41.00; -72.0770;   6.5351; 42.9;mb   ;5.1;NORTHERN COLOMBIA
2017; 8; 8;16;41;15.00; 171.4993;  53.2990; 27.1;mb   ;4.4;NEAR ISLANDS, ALEUTIAN ISLANDS
2017; 8; 8;16;35;20.00; 103.7529;  33.0480; 10.0;mb   ;4.7;GANSU, CHINA
2017; 8; 8;15;42;57.00; 168.6943;  54.4749; 10.0;mb   ;4.5;KOMANDORSKIYE OSTROVA REGION
2017; 8; 8;13;19;49.00; 103.8552;  33.1926;  9.0;Mww  ;6.5;GANSU, CHINA
2017; 8; 8;13;12;32.00;-176.8719; -29.3114; 35.0;mb   ;4.4;KERMADEC ISLANDS REGION
2017; 8; 8;11; 4; 1.00; 102.4167;  -5.2743; 36.8;mb   ;4.5;SOUTHERN SUMATRA, INDONESIA
2017; 8; 8; 8;51;39.00; 127.2946;  26.4013; 51.3;mb   ;4.5;RYUKYU ISLANDS, JAPAN
2017; 8; 8; 8;34;11.00; 146.5551;  19.3224; 54.6;mb   ;4.2;MARIANA ISLANDS REGION
2017; 8; 8; 8; 3;41.00; 167.3348; -11.7180;125.4;mb   ;4.3;SANTA CRUZ ISLANDS
2017; 8; 8; 7;42;22.00;  27.5711;  36.9645; 10.0;Mww  ;5.3;DODECANESE ISLANDS, GREECE
2017; 8; 8; 5;49;36.00; 127.2111;  26.4933; 29.9;mb   ;4.9;RYUKYU ISLANDS, JAPAN
2017; 8; 8; 4;47;55.00;-177.9697; -30.7724;  9.7;mb   ;4.8;KERMADEC ISLANDS, NEW ZEALAND
2017; 8; 7;22;35;14.00; 142.0255;  38.8779; 52.3;mb   ;4.4;NEAR EAST COAST OF HONSHU, JAPAN
2017; 8; 7;21;41;49.00; 153.2523;  -4.8308; 52.7;mb   ;4.7;NEW IRELAND REGION, P.N.G.
2017; 8; 7;21;14;41.00; -69.2969; -25.8981;113.7;mb   ;4.2;NORTHERN CHILE
2017; 8; 7;18;25;58.00;  27.5726;  36.9132; 10.0;mb   ;4.1;DODECANESE ISLANDS, GREECE
2017; 8; 7;16; 9;55.00; -35.1907;  53.1977; 12.1;mb   ;4.6;REYKJANES RIDGE
2017; 8; 7;15;11; 5.00; 152.3434;  -4.9692; 58.0;mb   ;4.3;NEW BRITAIN REGION, P.N.G.
2017; 8; 7;14;58;27.00; 145.9113;  14.9186;101.2;mb   ;4.9;MARIANA ISLANDS
2017; 8; 7;13;53;34.00; 122.9813;  -8.0094;220.0;mb   ;4.2;FLORES REGION, INDONESIA
2017; 8; 7;13;24; 4.00;-178.5357; -31.7402; 35.0;mb   ;5.1;KERMADEC ISLANDS REGION
2017; 8; 7;13;12;36.00;  94.7338;  31.7990; 32.5;mb   ;4.4;XIZANG
2017; 8; 7;12;52;20.00; 146.5952;  -3.5025; 10.0;mb   ;4.2;BISMARCK SEA
2017; 8; 7;12;17;36.00; 146.5557;  -3.6387; 10.0;mb   ;4.4;BISMARCK SEA
2017; 8; 7;12;12;11.00; 146.7737;  -3.3384; 10.0;Mww  ;5.7;BISMARCK SEA
2017; 8; 7;12; 9; 7.00; 146.7776;  -3.5098; 10.0;mb   ;4.5;BISMARCK SEA
2017; 8; 7;12; 2;50.00; 146.8401;  -3.5025; 10.0;Mww  ;5.5;BISMARCK SEA
2017; 8; 7;11;30;14.00; 146.6731;  -3.0150; 10.0;mb   ;4.0;BISMARCK SEA
2017; 8; 7;11;13;17.00; 151.7291;  -5.2031; 29.4;mb   ;4.5;NEW BRITAIN REGION, P.N.G.
2017; 8; 7;11; 7;26.00; 146.7863;  -3.4343; 10.0;mb   ;5.0;BISMARCK SEA
